Ontology	Scp	Target_gene_symbol	Organism	ReadWrite_references
Metabolic_energy_generation_pathways	Oxidative phosphorylation	APTX	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	ATP5A1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	ATP5B	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	ATP5C1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	ATP5D	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	ATP5E	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	ATP5F1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	ATP5G1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	ATP5G2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	ATP5G3	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	ATP5O	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	ATPAF1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	ATPAF2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	BCS1L	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	C16ORF7	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COA1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COA3	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COA4	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COA5	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COA6	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COA7	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COA8	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COQ2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COQ4	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COQ6	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COQ8A	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COQ8B	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COQ9	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX10	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX11	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX14	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX15	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX16	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX17	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX18	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX19	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX20	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX4I1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX5A	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX5B	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX6A1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX6A2	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX6B1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX6B2	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX6C	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX7A1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX7A2	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX7A2L	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX7B	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX7C	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX8A	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	COX8C	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	CYC1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	CYCS	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	ETFDH	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	FASTKD2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	LRPPRC	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	LYRM7	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	MT-ATP6	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	MT-ATP8	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	MT-CO1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	MT-CO2	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	MT-CO3	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	MT-CYB	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	MT-ND1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	MT-ND2	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	MT-ND3	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	MT-ND4	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	MT-ND4L	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	MT-ND5	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	MT-ND6	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFA1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFA10	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFA11	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFA12	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFA13	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFA2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFA3	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFA4	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFA5	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFA6	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFA7	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFA8	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFA9	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFAB1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFAF1	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFAF2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFAF3	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFAF4	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFAF6	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFB1	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFB10	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFB11	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFB2	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFB3	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFB4	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFB5	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFB6	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFB7	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFB8	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFB9	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFC1	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFC2	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFS1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFS2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFS3	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFS4	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFS5	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFS6	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFS7	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFS8	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFV1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFV2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	NDUFV3	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	PDSS1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	PDSS2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	PET100	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	SCO1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	SCO2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	SDHA	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	SDHAF1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	SDHB	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	SDHC	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	SDHD	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	SURF1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	TACO1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	TMEM70	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	TTC19	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	UQCC2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	UQCC3	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	UQCR10	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	UQCR11	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	UQCRB	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Oxidative phosphorylation	UQCRC1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	UQCRC2	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	UQCRFS1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	UQCRH	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Oxidative phosphorylation	UQCRQ	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	ACAA1	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	ACOX1	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	ACOX2	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	ACOX3	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	AMACR	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	CRAT	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	CROT	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	DECR2	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	ECH1	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	EHHADH	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	HSD17B4	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	PEC1	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	PECR	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	PTE1	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	PTE2	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	SCP2	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation	SLC21A2	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation specific enzymes	ACAA1	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation specific enzymes	ACOX1	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation specific enzymes	ACOX2	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation specific enzymes	ACOX3	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation specific enzymes	AMACR	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation specific enzymes	DECR2	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation specific enzymes	EHHADH	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation specific enzymes	HSD17B4	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation specific enzymes	PEC1	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation specific enzymes	PECR	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation specific enzymes	PTE1	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation specific enzymes	PTE2	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation specific enzymes	SCP2	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Peroxisomal beta oxidation specific enzymes	SLC21A2	Homo_sapiens	PMID: 16756494
Metabolic_energy_generation_pathways	Pyruvate dehydrogenase	DLAT	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Pyruvate dehydrogenase	DLD	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Pyruvate dehydrogenase	PDHA1	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Pyruvate dehydrogenase	PDHA2	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Pyruvate dehydrogenase	PDHB	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Pyruvate dehydrogenase	PDHX	Homo_sapiens	PMID: 20143783
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	BCS1L	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	CYC1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	CYCS	Homo_sapiens	NCBI-20220December17
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	LYRM7	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	MT-CYB	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	TTC19	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	UQCC2	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	UQCC3	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	UQCR10	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	UQCR11	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	UQCRB	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	UQCRC1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	UQCRC2	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	UQCRFS1	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	UQCRH	Homo_sapiens	UniProt-online-20220December17
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase	UQCRQ	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Q-cytochrome c oxidoreductase assembly	BCS1L	Homo_sapiens	PMID: 27775730;UniProt-online-20220December17
Metabolic_energy_generation_pathways	Succinate-Q oxidoreductase	SDHA	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Succinate-Q oxidoreductase	SDHAF1	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Succinate-Q oxidoreductase	SDHB	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Succinate-Q oxidoreductase	SDHC	Homo_sapiens	PMID: 27775730
Metabolic_energy_generation_pathways	Succinate-Q oxidoreductase	SDHD	Homo_sapiens	PMID: 27775730
